,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2291,1075,9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,7.0
2292,3276,,,,,,,,,,,,
2293,4871,,,,,,,,,,,,
2294,3529,,,,,,,,,,,,
2295,54,7.6,0.51,0.15,2.8,0.11,33.0,73.0,0.9955,3.17,0.63,10.2,6.0
2296,1637,,,,,,,,,,,,
2297,1568,7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,5.0
2298,3854,,,,,,,,,,,,
2299,3738,,,,,,,,,,,,
2300,4389,,,,,,,,,,,,
2301,3855,,,,,,,,,,,,
2302,4192,,,,,,,,,,,,
2303,1417,7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7.0
2304,2076,,,,,,,,,,,,
2305,4312,,,,,,,,,,,,
2306,3553,,,,,,,,,,,,
2307,1019,7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5.0
2308,1008,8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7.0
2309,1791,,,,,,,,,,,,
2310,947,8.3,0.28,0.48,2.1,0.09300000000000001,6.0,12.0,0.99408,3.26,0.62,12.4,7.0
2311,3020,,,,,,,,,,,,
2312,3870,,,,,,,,,,,,
2313,24,6.9,0.4,0.14,2.4,0.085,21.0,40.0,0.9968,3.43,0.63,9.7,6.0
2314,781,6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.9973200000000001,3.66,0.65,9.8,5.0
2315,4102,,,,,,,,,,,,
2316,2651,,,,,,,,,,,,
2317,1812,,,,,,,,,,,,
2318,3424,,,,,,,,,,,,
2319,1824,,,,,,,,,,,,
2320,4614,,,,,,,,,,,,
2321,1684,,,,,,,,,,,,
2322,1089,11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7.0
2323,2805,,,,,,,,,,,,
2324,4749,,,,,,,,,,,,
2325,4354,,,,,,,,,,,,
2326,3381,,,,,,,,,,,,
2327,4313,,,,,,,,,,,,
2328,1026,7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6.0
2329,1320,9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.9979600000000001,3.26,0.66,10.1,5.0
2330,4747,,,,,,,,,,,,
2331,1825,,,,,,,,,,,,
2332,94,5.0,1.02,0.04,1.4,0.045,41.0,85.0,0.9938,3.75,0.48,10.5,4.0
2333,1670,,,,,,,,,,,,
2334,2842,,,,,,,,,,,,
2335,1297,7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6.0
2336,4773,,,,,,,,,,,,
2337,2554,,,,,,,,,,,,
2338,1037,7.3,0.91,0.1,1.8,0.07400000000000001,20.0,56.0,0.99672,3.35,0.56,9.2,5.0
2339,1718,,,,,,,,,,,,
2340,4182,,,,,,,,,,,,
2341,4356,,,,,,,,,,,,
2342,2254,,,,,,,,,,,,
2343,1286,7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.9932799999999999,3.35,0.54,12.4,6.0
2344,103,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,3.29,0.51,9.2,5.0
2345,2823,,,,,,,,,,,,
2346,430,10.5,0.24,0.47,2.1,0.066,6.0,24.0,0.9978,3.15,0.9,11.0,7.0
2347,2387,,,,,,,,,,,,
2348,4775,,,,,,,,,,,,
2349,3983,,,,,,,,,,,,
2350,2244,,,,,,,,,,,,
2351,4314,,,,,,,,,,,,
2352,4184,,,,,,,,,,,,
2353,602,7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5.0
2354,82,7.4,0.5,0.47,2.0,0.086,21.0,73.0,0.997,3.36,0.57,9.1,5.0
2355,3495,,,,,,,,,,,,
2356,3072,,,,,,,,,,,,
2357,888,6.8,0.57,0.0,2.5,0.07200000000000001,32.0,64.0,0.9949100000000001,3.43,0.56,11.2,6.0
2358,363,12.5,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,5.0
2359,562,9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,5.0
2360,2747,,,,,,,,,,,,
2361,1194,7.0,0.745,0.12,1.8,0.114,15.0,64.0,0.9958799999999999,3.22,0.59,9.5,6.0
2362,308,10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,6.0
2363,960,8.5,0.47,0.27,1.9,0.057999999999999996,18.0,38.0,0.99518,3.16,0.85,11.1,6.0
2364,1212,6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6.0
2365,4129,,,,,,,,,,,,
2366,3733,,,,,,,,,,,,
2367,3685,,,,,,,,,,,,
2368,2794,,,,,,,,,,,,
2369,2331,,,,,,,,,,,,
2370,4703,,,,,,,,,,,,
2371,148,6.9,0.49,0.1,2.3,0.07400000000000001,12.0,30.0,0.9959,3.42,0.58,10.2,6.0
2372,3095,,,,,,,,,,,,
2373,963,8.8,0.27,0.39,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,6.0
2374,1392,7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,5.0
2375,1813,,,,,,,,,,,,
2376,1864,,,,,,,,,,,,
2377,4329,,,,,,,,,,,,
2378,1173,7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6.0
2379,2268,,,,,,,,,,,,
2380,1175,6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,6.0
2381,3028,,,,,,,,,,,,
2382,118,8.8,0.55,0.04,2.2,0.11900000000000001,14.0,56.0,0.9962,3.21,0.6,10.9,6.0
2383,2202,,,,,,,,,,,,
2384,4600,,,,,,,,,,,,
2385,1650,,,,,,,,,,,,
2386,99,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,6.0
2387,3742,,,,,,,,,,,,
2388,4080,,,,,,,,,,,,
2389,1217,8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,6.0
2390,3729,,,,,,,,,,,,
2391,1330,7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6.0
2392,2545,,,,,,,,,,,,
2393,2399,,,,,,,,,,,,
2394,787,10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6.0
2395,3302,,,,,,,,,,,,
2396,2383,,,,,,,,,,,,
2397,2610,,,,,,,,,,,,
2398,1092,7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6.0
2399,4619,,,,,,,,,,,,
2400,3319,,,,,,,,,,,,
2401,3041,,,,,,,,,,,,
2402,309,7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,6.0
2403,462,11.0,0.26,0.68,2.55,0.085,10.0,25.0,0.997,3.18,0.61,11.8,5.0
2404,631,10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5.0
2405,2025,,,,,,,,,,,,
2406,542,9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,5.0
2407,1375,7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.9958600000000001,3.26,0.52,9.9,5.0
2408,823,6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,5.0
2409,3068,,,,,,,,,,,,
2410,3393,,,,,,,,,,,,
2411,3294,,,,,,,,,,,,
2412,3693,,,,,,,,,,,,
2413,1574,5.6,0.31,0.78,13.9,0.07400000000000001,23.0,92.0,0.99677,3.39,0.48,10.5,6.0
2414,3637,,,,,,,,,,,,
2415,499,8.7,0.69,0.31,3.0,0.086,23.0,81.0,1.0002,3.48,0.74,11.6,6.0
2416,1411,6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6.0
2417,526,7.3,0.365,0.49,2.5,0.08800000000000001,39.0,106.0,0.9966,3.36,0.78,11.0,5.0
2418,714,9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5.0
2419,236,7.2,0.63,0.0,1.9,0.09699999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,6.0
2420,524,9.2,0.43,0.49,2.4,0.086,23.0,116.0,0.9976,3.23,0.64,9.5,5.0
2421,2385,,,,,,,,,,,,
2422,2867,,,,,,,,,,,,
2423,3146,,,,,,,,,,,,
2424,4554,,,,,,,,,,,,
2425,1413,9.9,0.57,0.25,2.0,0.10400000000000001,12.0,89.0,0.9963,3.04,0.9,10.1,5.0
2426,693,9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5.0
2427,1696,,,,,,,,,,,,
2428,1622,,,,,,,,,,,,
2429,3370,,,,,,,,,,,,
2430,3987,,,,,,,,,,,,
2431,3500,,,,,,,,,,,,
2432,1560,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.9962200000000001,3.21,0.52,9.9,5.0
2433,4762,,,,,,,,,,,,
2434,4186,,,,,,,,,,,,
2435,3032,,,,,,,,,,,,
2436,182,7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,5.0
2437,3107,,,,,,,,,,,,
2438,427,9.5,0.78,0.22,1.9,0.077,6.0,32.0,0.9988,3.26,0.56,10.6,6.0
2439,734,7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5.0
2440,2376,,,,,,,,,,,,
2441,1676,,,,,,,,,,,,
2442,924,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5.0
2443,1785,,,,,,,,,,,,
2444,4404,,,,,,,,,,,,
2445,156,7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,5.0
2446,456,8.9,0.59,0.39,2.3,0.095,5.0,22.0,0.9986,3.37,0.58,10.3,5.0
2447,1462,6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,6.0
2448,1028,7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.9958600000000001,3.37,0.54,10.1,6.0
2449,293,6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,6.0
2450,4257,,,,,,,,,,,,
2451,1169,7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.9950200000000001,3.32,0.62,11.5,6.0
2452,2461,,,,,,,,,,,,
2453,3465,,,,,,,,,,,,
2454,2791,,,,,,,,,,,,
2455,252,11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,5.0
2456,1705,,,,,,,,,,,,
2457,3782,,,,,,,,,,,,
2458,892,10.1,0.45,0.23,1.9,0.08199999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,6.0
2459,314,7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,5.0
2460,849,6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.9968899999999999,3.58,0.66,9.8,5.0
2461,1751,,,,,,,,,,,,
2462,2045,,,,,,,,,,,,
2463,4627,,,,,,,,,,,,
2464,3571,,,,,,,,,,,,
2465,3954,,,,,,,,,,,,
2466,1174,7.6,0.36,0.31,1.7,0.079,26.0,65.0,0.99716,3.46,0.62,9.5,6.0
2467,1069,8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5.0
2468,3841,,,,,,,,,,,,
2469,936,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.9954299999999999,3.39,0.72,11.8,6.0
2470,1122,6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6.0
2471,1704,,,,,,,,,,,,
2472,2156,,,,,,,,,,,,
2473,1144,7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.9958799999999999,3.43,0.62,10.1,5.0
2474,204,7.0,0.43,0.36,1.6,0.08900000000000001,14.0,37.0,0.99615,3.34,0.56,9.2,6.0
2475,2475,,,,,,,,,,,,
2476,2667,,,,,,,,,,,,
2477,1827,,,,,,,,,,,,
2478,544,14.3,0.31,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,6.0
2479,3694,,,,,,,,,,,,
2480,3233,,,,,,,,,,,,
2481,3639,,,,,,,,,,,,
2482,305,10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6.0
2483,12,5.6,0.615,0.0,1.6,0.08900000000000001,16.0,59.0,0.9943,3.58,0.52,9.9,5.0
2484,1611,,,,,,,,,,,,
2485,548,12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,6.0
2486,975,7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5.0
2487,473,9.9,0.35,0.55,2.1,0.062,5.0,14.0,0.9971,3.26,0.79,10.6,5.0
2488,1024,7.7,0.58,0.01,1.8,0.08800000000000001,12.0,18.0,0.9956799999999999,3.32,0.56,10.5,7.0
2489,23,8.5,0.49,0.11,2.3,0.084,9.0,67.0,0.9968,3.17,0.53,9.4,5.0
2490,3497,,,,,,,,,,,,
2491,819,9.1,0.66,0.15,3.2,0.09699999999999999,9.0,59.0,0.99976,3.28,0.54,9.6,5.0
2492,2920,,,,,,,,,,,,
2493,4209,,,,,,,,,,,,
2494,1806,,,,,,,,,,,,
2495,4114,,,,,,,,,,,,
2496,1117,7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6.0
2497,4857,,,,,,,,,,,,
2498,219,7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,5.0
2499,2645,,,,,,,,,,,,
2500,3836,,,,,,,,,,,,
2501,2987,,,,,,,,,,,,
2502,985,7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.9956200000000001,3.45,0.58,11.3,6.0
2503,2847,,,,,,,,,,,,
2504,1486,6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,5.0
2505,4292,,,,,,,,,,,,
2506,2919,,,,,,,,,,,,
2507,559,13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,6.0
2508,1746,,,,,,,,,,,,
2509,2525,,,,,,,,,,,,
2510,1702,,,,,,,,,,,,
2511,4877,,,,,,,,,,,,
2512,1525,6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.9955200000000001,3.33,0.64,9.7,5.0
2513,3926,,,,,,,,,,,,
2514,1068,11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7.0
2515,1314,7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,6.0
2516,3342,,,,,,,,,,,,
2517,2245,,,,,,,,,,,,
2518,1810,,,,,,,,,,,,
2519,4021,,,,,,,,,,,,
2520,4338,,,,,,,,,,,,
2521,1511,7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.9971200000000001,3.44,0.67,9.8,5.0
2522,564,13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,6.0
2523,4654,,,,,,,,,,,,
2524,1757,,,,,,,,,,,,
2525,3867,,,,,,,,,,,,
2526,615,9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5.0
2527,3728,,,,,,,,,,,,
2528,630,8.7,0.54,0.26,2.5,0.09699999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6.0
2529,3918,,,,,,,,,,,,
2530,3982,,,,,,,,,,,,
2531,3679,,,,,,,,,,,,
2532,671,8.2,0.73,0.21,1.7,0.07400000000000001,5.0,13.0,0.9968,3.2,0.52,9.5,5.0
2533,3040,,,,,,,,,,,,
2534,3978,,,,,,,,,,,,
2535,1956,,,,,,,,,,,,
2536,3667,,,,,,,,,,,,
2537,3376,,,,,,,,,,,,
2538,1942,,,,,,,,,,,,
2539,4582,,,,,,,,,,,,
2540,3340,,,,,,,,,,,,
2541,3618,,,,,,,,,,,,
2542,917,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6.0
2543,1327,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6.0
2544,3396,,,,,,,,,,,,
2545,1170,9.2,0.36,0.34,1.6,0.062,5.0,12.0,0.9966700000000001,3.2,0.67,10.5,6.0
2546,1782,,,,,,,,,,,,
2547,3807,,,,,,,,,,,,
2548,1758,,,,,,,,,,,,
2549,2782,,,,,,,,,,,,
2550,1226,7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5.0
2551,1831,,,,,,,,,,,,
2552,4721,,,,,,,,,,,,
2553,4199,,,,,,,,,,,,
2554,229,6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5.0
2555,4677,,,,,,,,,,,,
2556,2686,,,,,,,,,,,,
2557,4332,,,,,,,,,,,,
2558,55,7.7,0.62,0.04,3.8,0.084,25.0,45.0,0.9978,3.34,0.53,9.5,5.0
2559,3541,,,,,,,,,,,,
2560,1580,7.4,0.35,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,11.9,6.0
2561,49,5.6,0.31,0.37,1.4,0.07400000000000001,12.0,96.0,0.9954,3.32,0.58,9.2,5.0
2562,1192,7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,7.0
2563,3045,,,,,,,,,,,,
2564,3474,,,,,,,,,,,,
2565,1480,5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,4.0
2566,2597,,,,,,,,,,,,
2567,539,11.2,0.5,0.74,5.15,0.1,5.0,17.0,0.9996,3.22,0.62,11.2,5.0
2568,2437,,,,,,,,,,,,
2569,2129,,,,,,,,,,,,
2570,2357,,,,,,,,,,,,
2571,3074,,,,,,,,,,,,
2572,4406,,,,,,,,,,,,
2573,3124,,,,,,,,,,,,
2574,2778,,,,,,,,,,,,
2575,3935,,,,,,,,,,,,
2576,1887,,,,,,,,,,,,
2577,4403,,,,,,,,,,,,
2578,4424,,,,,,,,,,,,
2579,1652,,,,,,,,,,,,
2580,1862,,,,,,,,,,,,
2581,974,8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.9965799999999999,3.3,0.62,12.1,7.0
2582,4730,,,,,,,,,,,,
2583,4628,,,,,,,,,,,,
2584,3181,,,,,,,,,,,,
2585,4504,,,,,,,,,,,,
2586,1763,,,,,,,,,,,,
2587,2853,,,,,,,,,,,,
2588,1925,,,,,,,,,,,,
2589,1905,,,,,,,,,,,,
2590,3925,,,,,,,,,,,,
2591,2670,,,,,,,,,,,,
2592,2056,,,,,,,,,,,,
2593,3651,,,,,,,,,,,,
2594,718,8.4,0.56,0.04,2.0,0.08199999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5.0
2595,1485,7.0,0.655,0.16,2.1,0.07400000000000001,8.0,25.0,0.9960600000000001,3.37,0.55,9.7,5.0
2596,1164,9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,5.0
2597,915,8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.9951200000000001,3.27,0.67,11.9,6.0
2598,0,7.4,0.7,0.0,1.9,0.076,11.0,34.0,0.9978,3.51,0.56,9.4,5.0
2599,1407,6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6.0
2600,4671,,,,,,,,,,,,
2601,546,7.5,0.55,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,6.0
2602,1016,8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.9948600000000001,3.27,0.75,12.6,7.0
2603,3952,,,,,,,,,,,,
2604,3050,,,,,,,,,,,,
2605,2510,,,,,,,,,,,,
2606,3844,,,,,,,,,,,,
2607,2071,,,,,,,,,,,,
2608,1140,7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,6.0
2609,3924,,,,,,,,,,,,
2610,4042,,,,,,,,,,,,
2611,1031,7.3,0.55,0.01,1.8,0.09300000000000001,9.0,15.0,0.9951399999999999,3.35,0.58,11.0,7.0
2612,4104,,,,,,,,,,,,
2613,2476,,,,,,,,,,,,
2614,2478,,,,,,,,,,,,
2615,802,5.1,0.585,0.0,1.7,0.044000000000000004,14.0,86.0,0.99264,3.56,0.94,12.9,7.0
2616,2208,,,,,,,,,,,,
2617,4138,,,,,,,,,,,,
2618,3008,,,,,,,,,,,,
2619,4839,,,,,,,,,,,,
2620,3489,,,,,,,,,,,,
2621,651,9.8,0.88,0.25,2.5,0.10400000000000001,35.0,155.0,1.001,3.41,0.67,11.2,5.0
2622,1675,,,,,,,,,,,,
2623,912,10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,6.0
2624,2308,,,,,,,,,,,,
2625,2410,,,,,,,,,,,,
2626,3224,,,,,,,,,,,,
2627,648,8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7.0
2628,761,9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.9973799999999999,3.25,0.42,9.6,5.0
2629,1939,,,,,,,,,,,,
2630,2042,,,,,,,,,,,,
2631,4733,,,,,,,,,,,,
2632,554,15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5.0
2633,4629,,,,,,,,,,,,
2634,4575,,,,,,,,,,,,
2635,1398,7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7.0
2636,509,13.3,0.29,0.75,2.8,0.084,23.0,43.0,0.9986,3.04,0.68,11.4,7.0
2637,2283,,,,,,,,,,,,
2638,1631,,,,,,,,,,,,
2639,4373,,,,,,,,,,,,
2640,2091,,,,,,,,,,,,
2641,4288,,,,,,,,,,,,
2642,3593,,,,,,,,,,,,
2643,4524,,,,,,,,,,,,
2644,3231,,,,,,,,,,,,
2645,464,11.5,0.315,0.54,2.1,0.084,5.0,15.0,0.9987,2.98,0.7,9.2,6.0
2646,224,8.4,0.635,0.36,2.0,0.08900000000000001,15.0,55.0,0.99745,3.31,0.57,10.4,4.0
2647,4106,,,,,,,,,,,,
2648,3703,,,,,,,,,,,,
2649,3758,,,,,,,,,,,,
2650,2676,,,,,,,,,,,,
2651,667,11.3,0.34,0.45,2.0,0.08199999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6.0
2652,3141,,,,,,,,,,,,
2653,4736,,,,,,,,,,,,
2654,987,7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.9969299999999999,3.44,0.5,9.4,5.0
2655,115,9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,6.0
2656,2933,,,,,,,,,,,,
2657,1657,,,,,,,,,,,,
2658,2049,,,,,,,,,,,,
2659,2014,,,,,,,,,,,,
2660,1714,,,,,,,,,,,,
2661,4672,,,,,,,,,,,,
2662,1080,10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,6.0
2663,4349,,,,,,,,,,,,
2664,3958,,,,,,,,,,,,
2665,2803,,,,,,,,,,,,
2666,2843,,,,,,,,,,,,
2667,1261,6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.9943700000000001,3.59,0.55,11.2,4.0
2668,1196,7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.9968600000000001,3.21,0.58,9.5,6.0
2669,2788,,,,,,,,,,,,
2670,1575,7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,6.0
2671,3622,,,,,,,,,,,,
2672,4413,,,,,,,,,,,,
2673,218,7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,5.0
2674,3747,,,,,,,,,,,,
2675,2837,,,,,,,,,,,,
2676,2789,,,,,,,,,,,,
2677,2524,,,,,,,,,,,,
2678,3283,,,,,,,,,,,,
2679,890,7.2,0.34,0.24,2.0,0.071,30.0,52.0,0.9957600000000001,3.44,0.58,10.1,5.0
2680,1613,,,,,,,,,,,,
2681,4099,,,,,,,,,,,,
2682,3461,,,,,,,,,,,,
2683,2320,,,,,,,,,,,,
2684,152,7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,5.0
2685,4365,,,,,,,,,,,,
2686,1978,,,,,,,,,,,,
2687,3866,,,,,,,,,,,,
2688,4132,,,,,,,,,,,,
2689,2016,,,,,,,,,,,,
2690,1355,6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5.0
2691,3173,,,,,,,,,,,,
2692,4658,,,,,,,,,,,,
2693,412,7.1,0.735,0.16,1.9,0.1,15.0,77.0,0.9966,3.27,0.64,9.3,5.0
2694,743,11.6,0.41,0.58,2.8,0.096,25.0,101.0,1.00024,3.13,0.53,10.0,5.0
2695,2551,,,,,,,,,,,,
2696,4757,,,,,,,,,,,,
2697,4153,,,,,,,,,,,,
2698,397,11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,6.0
2699,1799,,,,,,,,,,,,
2700,4526,,,,,,,,,,,,
2701,1951,,,,,,,,,,,,
2702,3232,,,,,,,,,,,,
2703,1897,,,,,,,,,,,,
2704,1177,7.1,0.66,0.0,2.4,0.052000000000000005,6.0,11.0,0.99318,3.35,0.66,12.7,7.0
2705,3791,,,,,,,,,,,,
2706,2361,,,,,,,,,,,,
2707,4769,,,,,,,,,,,,
2708,4586,,,,,,,,,,,,
2709,2925,,,,,,,,,,,,
2710,3778,,,,,,,,,,,,
2711,177,7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6.0
2712,2758,,,,,,,,,,,,
2713,9,7.5,0.5,0.36,6.1,0.071,17.0,102.0,0.9978,3.35,0.8,10.5,5.0
2714,1616,,,,,,,,,,,,
2715,3718,,,,,,,,,,,,
2716,2894,,,,,,,,,,,,
2717,3942,,,,,,,,,,,,
2718,3148,,,,,,,,,,,,
2719,4894,,,,,,,,,,,,
2720,4876,,,,,,,,,,,,
2721,181,8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,5.0
2722,11,7.5,0.5,0.36,6.1,0.071,17.0,102.0,0.9978,3.35,0.8,10.5,5.0
2723,2870,,,,,,,,,,,,
2724,1792,,,,,,,,,,,,
2725,205,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7.0
2726,3102,,,,,,,,,,,,
2727,1203,9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.9987799999999999,3.14,0.55,9.4,5.0
2728,3625,,,,,,,,,,,,
2729,4817,,,,,,,,,,,,
2730,2598,,,,,,,,,,,,
2731,192,6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5.0
2732,1104,8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6.0
2733,4085,,,,,,,,,,,,
2734,1288,7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.9991399999999999,3.3,1.17,10.2,5.0
2735,2732,,,,,,,,,,,,
2736,4632,,,,,,,,,,,,
2737,1772,,,,,,,,,,,,
2738,4454,,,,,,,,,,,,
2739,3658,,,,,,,,,,,,
2740,57,7.5,0.63,0.12,5.1,0.111,50.0,110.0,0.9983,3.26,0.77,9.4,5.0
2741,2813,,,,,,,,,,,,
